0.95,0.933333333333,0.966666666667,0.891666666667,1.0,1.0,0.966666666667,0.966666666667,0.975,0.933333333333,0.975,0.95,0.991666666667,0.95,0.975,0.975,0.966666666667,0.958333333333,0.983333333333,0.891666666667
0.983333333333,0.983333333333,0.966666666667,0.966666666667,0.95,0.991666666667,0.975,0.883333333333,0.983333333333,0.975,0.966666666667,0.991666666667,0.966666666667,0.958333333333,0.925,0.95,0.916666666667,0.958333333333,0.958333333333,0.983333333333
0.975,0.925,0.95,0.925,0.991666666667,0.941666666667,0.991666666667,0.966666666667,0.933333333333,0.991666666667,0.991666666667,0.975,0.966666666667,0.891666666667,0.958333333333,0.941666666667,0.958333333333,0.975,0.925,0.908333333333
0.933333333333,0.975,0.975,0.925,0.958333333333,0.9,0.95,0.991666666667,0.933333333333,0.983333333333,0.958333333333,0.991666666667,0.908333333333,0.866666666667,1.0,0.95,0.941666666667,0.925,0.958333333333,0.95
0.8,0.983333333333,0.816666666667,0.908333333333,0.966666666667,0.858333333333,0.925,0.941666666667,0.9,0.958333333333,0.95,0.9,0.991666666667,0.966666666667,0.966666666667,0.85,0.75,0.941666666667,0.916666666667,0.925
0.95,0.966666666667,0.983333333333,0.933333333333,0.941666666667,0.991666666667,0.966666666667,0.966666666667,0.941666666667,0.95,0.975,0.975,0.941666666667,0.875,0.908333333333,0.925,0.95,0.941666666667,0.933333333333,0.85
0.991666666667,0.958333333333,0.966666666667,0.933333333333,1.0,0.975,0.941666666667,0.883333333333,0.933333333333,1.0,0.991666666667,0.9,0.966666666667,0.95,0.933333333333,0.975,0.933333333333,0.966666666667,0.941666666667,0.941666666667
0.95,0.975,0.941666666667,1.0,0.908333333333,0.975,0.916666666667,0.975,0.891666666667,0.966666666667,0.916666666667,0.975,0.975,0.941666666667,0.991666666667,0.933333333333,0.983333333333,0.991666666667,0.95,0.941666666667
0.983333333333,0.975,0.975,0.941666666667,0.975,0.958333333333,0.9,0.95,0.916666666667,0.958333333333,0.941666666667,0.933333333333,0.925,0.966666666667,0.975,0.975,0.991666666667,0.916666666667,0.983333333333,0.941666666667
0.958333333333,0.941666666667,0.966666666667,0.95,0.95,0.975,0.941666666667,0.983333333333,0.941666666667,0.941666666667,0.975,0.966666666667,0.991666666667,0.883333333333,0.975,0.958333333333,0.95,0.908333333333,0.95,0.916666666667
0.958333333333,0.933333333333,0.983333333333,0.991666666667,0.908333333333,0.966666666667,0.866666666667,0.958333333333,0.966666666667,0.958333333333,0.891666666667,0.966666666667,0.908333333333,0.916666666667,0.925,0.958333333333,0.983333333333,0.941666666667,0.858333333333,0.933333333333
0.958333333333,1.0,0.975,0.991666666667,0.983333333333,0.916666666667,0.875,0.975,0.975,1.0,0.975,0.95,0.958333333333,0.891666666667,0.95,0.85,0.983333333333,0.975,0.958333333333,0.966666666667
0.958333333333,1.0,0.908333333333,0.95,0.908333333333,0.933333333333,0.966666666667,0.933333333333,0.983333333333,0.908333333333,0.883333333333,1.0,0.916666666667,0.966666666667,0.958333333333,0.958333333333,0.983333333333,0.991666666667,0.966666666667,0.975
0.975,0.933333333333,0.95,0.95,0.916666666667,0.875,0.941666666667,0.916666666667,0.941666666667,0.933333333333,0.941666666667,0.925,0.933333333333,0.975,0.966666666667,0.983333333333,0.975,0.991666666667,0.941666666667,0.908333333333
0.85,0.991666666667,0.966666666667,0.975,0.925,1.0,0.941666666667,0.991666666667,0.925,0.916666666667,0.966666666667,0.975,0.975,0.933333333333,0.966666666667,0.95,0.958333333333,0.991666666667,0.916666666667,0.891666666667
0.95,0.933333333333,0.966666666667,0.991666666667,0.958333333333,0.975,0.975,0.908333333333,0.966666666667,0.925,0.908333333333,0.916666666667,0.983333333333,0.933333333333,0.75,0.95,0.908333333333,1.0,0.883333333333,0.916666666667
0.958333333333,0.975,0.958333333333,0.941666666667,0.966666666667,0.975,0.958333333333,0.991666666667,0.975,0.908333333333,0.916666666667,0.908333333333,0.95,0.941666666667,0.941666666667,0.941666666667,0.925,0.858333333333,0.95,0.958333333333
0.991666666667,0.95,0.991666666667,0.925,0.975,0.891666666667,0.941666666667,0.958333333333,0.933333333333,0.958333333333,0.916666666667,0.941666666667,0.891666666667,0.941666666667,0.975,0.966666666667,0.883333333333,0.958333333333,0.825,0.966666666667
0.966666666667,0.933333333333,0.983333333333,0.941666666667,0.883333333333,0.65,0.966666666667,0.983333333333,0.983333333333,0.975,0.908333333333,0.941666666667,0.975,0.95,0.933333333333,0.941666666667,0.975,0.983333333333,0.908333333333,0.975
0.933333333333,0.941666666667,0.966666666667,0.941666666667,1.0,0.966666666667,0.983333333333,1.0,0.916666666667,0.941666666667,0.966666666667,0.858333333333,0.958333333333,0.991666666667,0.875,0.95,0.95,0.908333333333,0.816666666667,0.941666666667
0.941666666667,0.916666666667,0.858333333333,0.958333333333,0.841666666667,0.916666666667,0.925,0.991666666667,0.966666666667,0.933333333333,0.958333333333,0.941666666667,0.816666666667,0.833333333333,0.941666666667,0.925,0.916666666667,0.95,0.9,0.766666666667
0.883333333333,0.933333333333,0.883333333333,0.983333333333,0.983333333333,0.933333333333,1.0,0.916666666667,0.933333333333,0.9,0.941666666667,0.941666666667,0.941666666667,0.85,0.933333333333,0.858333333333,0.825,0.933333333333,0.941666666667,0.941666666667
0.966666666667,0.983333333333,0.983333333333,0.95,0.875,0.766666666667,0.925,0.95,0.875,0.95,0.816666666667,0.958333333333,0.841666666667,0.916666666667,0.958333333333,0.925,0.858333333333,0.8,0.941666666667,0.866666666667
